temperature,solar_irradiance,cloud_cover,humidity,wind_speed,rainfall,dust_level,hour,month,solar_power,wind_power,total_power
35.54,753.17,30.23,49.62,1.11,0.0,1.34,14,7,2118.09,22.57,2140.67
36.54,617.84,27.84,61.47,3.22,0.0,2.36,15,7,1679.13,0.0,1679.13
35.14,423.96,28.67,63.65,3.92,0.0,1.93,16,7,1204.41,0.0,1204.41
33.57,244.53,19.28,48.25,6.73,0.0,0.95,17,7,668.71,184.9,853.6
34.13,9.03,29.82,49.09,4.65,0.0,2.87,18,7,66.35,40.94,107.29
33.75,0.0,43.84,47.54,5.01,0.0,0.85,19,7,24.47,62.88,87.36
31.1,0.0,13.46,55.96,2.14,0.0,1.06,20,7,16.51,0.0,16.51
30.43,0.0,34.39,69.39,5.08,0.0,0.58,21,7,19.77,56.58,76.35
28.08,0.0,26.11,68.16,3.76,0.0,0.12,22,7,7.98,6.86,14.84
29.96,0.0,46.06,64.39,5.9,0.0,2.42,23,7,3.34,106.79,110.13
26.74,0.0,10.03,59.06,2.22,0.0,0.68,0,7,0.0,0.0,0.0
28.56,0.0,46.79,56.24,3.83,0.0,1.58,1,7,0.0,35.22,35.22
28.18,0.0,39.64,65.78,2.18,0.0,0.85,2,7,0.0,0.0,0.0
25.59,0.0,23.15,67.9,2.61,0.0,2.56,3,7,4.44,0.0,4.44
24.37,0.0,41.55,73.67,6.01,0.0,2.35,4,7,45.36,99.46,144.83
23.26,0.0,10.72,82.19,4.86,0.0,0.0,5,7,12.33,41.31,53.64
24.97,0.0,23.28,59.92,5.14,0.0,1.67,6,7,0.0,39.71,39.71
26.16,146.95,68.72,66.42,1.2,0.0,1.43,7,7,460.86,16.45,477.32
31.49,457.71,25.55,62.12,5.14,0.0,2.34,8,7,1261.66,37.07,1298.73
30.89,641.66,23.61,63.48,3.7,0.0,1.65,9,7,1864.39,3.2,1867.59
32.59,743.13,36.07,60.48,3.53,0.0,2.45,10,7,2089.62,0.0,2089.62
29.89,879.0,22.17,62.84,3.28,0.0,2.18,11,7,2507.12,0.0,2507.12
32.45,877.58,33.15,61.57,6.22,0.0,1.89,12,7,2510.4,153.55,2663.95
36.38,828.83,31.16,59.48,1.99,0.0,2.32,13,7,2327.94,11.6,2339.54
35.98,745.98,31.25,50.18,5.84,0.0,0.97,14,7,2101.25,136.31,2237.56
35.49,717.87,14.14,60.16,7.31,0.0,1.09,15,7,1984.31,280.6,2264.91
36.39,385.46,38.1,59.45,1.93,0.0,2.87,16,7,1074.97,4.99,1079.96
37.5,246.65,17.36,55.88,12.58,0.0,2.48,17,7,651.92,1982.92,2634.84
33.92,6.96,27.08,70.91,9.71,0.0,2.19,18,7,0.0,895.28,895.28
33.32,0.0,17.04,60.75,4.43,0.0,1.88,19,7,7.56,4.06,11.62
32.3,0.0,30.05,63.16,2.52,0.0,0.0,20,7,0.0,0.0,0.0
34.3,0.0,32.28,50.02,3.37,0.0,1.86,21,7,0.0,0.0,0.0
26.27,0.0,27.42,75.79,1.94,0.0,1.2,22,7,0.0,0.0,0.0
29.24,0.0,20.09,79.23,1.61,0.0,2.51,23,7,29.71,18.78,48.49
26.94,0.0,16.69,67.93,4.97,0.0,1.02,0,7,0.0,25.59,25.59
27.17,0.0,1.81,49.89,4.19,0.0,0.0,1,7,0.67,31.53,32.2
24.83,0.0,35.82,77.81,4.1,0.0,1.88,2,7,30.39,13.99,44.38
25.57,0.0,16.74,79.27,2.4,0.0,1.06,3,7,0.0,0.0,0.0
26.88,0.0,45.16,68.47,2.33,0.0,1.15,4,7,0.0,0.0,0.0
30.98,0.0,38.06,57.67,9.63,0.0,1.36,5,7,0.0,837.88,837.88
28.32,0.0,20.99,75.2,4.48,0.0,2.66,6,7,0.0,29.29,29.29
26.87,263.16,12.98,76.34,5.89,0.0,3.55,7,7,744.7,95.68,840.38
28.72,493.47,19.8,66.55,3.1,0.0,1.39,8,7,1418.76,0.0,1418.76
29.97,478.14,59.14,72.16,6.13,0.0,0.44,9,7,1368.76,98.72,1467.47
29.25,711.91,40.83,58.1,5.09,0.0,0.0,10,7,2156.89,24.98,2181.87
32.65,907.13,22.5,70.16,2.95,0.0,3.2,11,7,2485.75,11.88,2497.62
35.28,961.47,12.92,58.85,5.06,0.0,3.55,12,7,2644.21,61.7,2705.91
33.06,830.43,29.77,56.88,7.25,0.0,0.0,13,7,2427.16,268.55,2695.7
37.05,805.12,22.93,55.47,2.21,0.0,1.59,14,7,2233.65,6.37,2240.02
36.38,573.98,43.94,61.81,4.01,0.0,1.43,15,7,1620.97,26.81,1647.78
34.37,468.05,9.09,60.22,8.3,0.0,0.0,16,7,1342.72,458.24,1800.96
34.76,240.91,30.24,71.97,5.91,0.0,1.67,17,7,666.5,99.78,766.28
36.58,5.76,58.65,64.81,4.43,0.0,1.97,18,7,7.97,9.18,17.14
34.25,0.0,24.5,48.53,1.21,0.0,1.05,19,7,19.08,0.0,19.08
31.95,0.0,8.21,68.05,3.25,0.0,1.51,20,7,7.2,2.97,10.17
30.29,0.0,23.93,70.7,4.62,0.0,1.84,21,7,6.96,47.49,54.45
29.47,0.0,22.05,68.56,3.27,0.0,1.31,22,7,0.0,24.76,24.76
27.38,0.0,17.87,58.54,10.87,0.0,1.04,23,7,9.51,1377.96,1387.47
23.88,0.0,27.1,79.3,5.32,0.0,0.97,0,7,0.0,47.97,47.97
29.31,0.0,30.75,65.92,2.05,0.0,1.9,1,7,0.0,0.0,0.0
25.98,0.0,45.13,59.74,3.69,0.0,1.81,2,7,0.0,11.42,11.42
26.17,0.0,34.56,70.45,3.13,0.0,2.27,3,7,41.3,44.03,85.33
25.66,0.0,39.46,77.27,4.27,0.0,1.57,4,7,12.3,1.34,13.64
25.14,0.0,36.39,62.09,3.46,0.0,2.09,5,7,0.0,0.0,0.0
26.76,0.0,9.94,60.15,2.35,0.0,2.76,6,7,55.83,13.28,69.12
25.67,220.26,28.58,74.02,5.11,0.0,0.0,7,7,633.88,66.21,700.09
32.69,437.38,35.76,62.7,1.51,0.0,1.65,8,7,1267.48,11.06,1278.54
28.72,532.23,40.87,71.1,3.92,0.0,1.62,9,7,1570.15,4.65,1574.79
30.32,579.38,59.17,63.18,2.74,0.0,0.47,10,7,1693.54,0.0,1693.54
32.41,888.06,21.64,80.18,8.29,0.0,2.03,11,7,2474.46,473.36,2947.82
36.04,931.48,20.91,52.94,2.71,0.0,1.11,12,7,2629.85,0.0,2629.85
34.93,841.11,30.88,62.44,2.91,0.0,1.1,13,7,2381.36,0.0,2381.36
33.55,808.75,19.73,55.1,4.99,0.0,0.0,14,7,2295.51,62.3,2357.81
37.45,681.08,13.25,42.85,1.67,0.0,1.3,15,7,1895.41,14.39,1909.8
36.5,500.75,14.79,54.22,2.82,0.0,1.41,16,7,1370.5,0.0,1370.5
35.71,240.91,20.95,53.94,4.91,0.0,2.33,17,7,666.92,43.95,710.87
35.18,20.35,6.2,71.08,0.8,0.0,2.35,18,7,74.3,0.0,74.3
36.66,0.0,59.97,58.53,2.75,0.0,1.15,19,7,0.0,0.0,0.0
35.15,0.0,23.42,50.68,0.5,0.0,1.91,20,7,29.59,3.96,33.55
29.54,0.0,23.24,64.07,1.82,0.0,2.28,21,7,12.21,0.0,12.21
31.72,0.0,31.79,53.77,4.33,0.0,0.77,22,7,0.0,3.66,3.66
28.65,0.0,5.13,62.69,3.51,0.0,0.54,23,7,0.0,0.0,0.0
27.71,0.0,54.89,74.1,1.85,0.0,0.52,0,7,31.52,3.25,34.77
23.63,0.0,33.67,74.49,1.28,0.0,1.44,1,7,0.0,16.73,16.73
25.41,0.0,27.59,55.35,1.08,0.0,0.73,2,7,68.79,0.0,68.79
24.28,0.0,36.13,63.57,1.34,0.0,0.7,3,7,0.0,6.82,6.82
26.91,0.0,27.37,60.1,1.43,0.0,0.06,4,7,28.48,6.38,34.86
27.78,0.0,28.95,60.19,1.35,0.0,2.55,5,7,0.0,0.0,0.0
23.85,0.0,27.79,72.75,1.07,0.0,1.35,6,7,0.0,1.32,1.32
27.97,288.12,7.46,73.82,4.92,0.0,0.35,7,7,861.5,46.03,907.53
30.89,474.78,23.24,59.25,7.58,0.0,2.59,8,7,1281.51,322.3,1603.81
30.22,647.34,33.18,57.71,6.26,0.0,1.98,9,7,1878.14,122.9,2001.05
32.89,700.44,43.71,66.23,2.5,0.0,0.0,10,7,2066.79,0.0,2066.79
33.53,787.58,44.66,61.28,2.15,0.0,1.22,11,7,2222.05,2.52,2224.56
34.55,964.78,15.0,53.38,1.0,0.0,2.2,12,7,2679.36,4.66,2684.02
34.42,857.58,25.41,54.59,1.85,0.0,0.0,13,7,2420.41,0.0,2420.41
33.5,868.19,2.81,56.47,4.12,0.0,0.07,14,7,2472.79,0.0,2472.79
33.82,542.84,37.03,67.31,11.28,0.0,0.99,15,7,1518.63,1588.81,3107.44
36.39,381.59,45.53,58.86,6.3,0.0,2.0,16,7,1029.04,131.76,1160.8
34.86,257.45,1.78,71.85,3.83,0.0,2.43,17,7,719.44,0.0,719.44
33.83,19.31,22.7,62.79,3.34,0.0,1.12,18,7,93.87,26.16,120.03
32.36,0.0,0.87,53.08,1.8,0.0,0.34,19,7,0.0,5.92,5.92
31.34,0.0,47.75,48.06,3.31,0.0,1.15,20,7,0.0,0.0,0.0
32.07,0.0,5.7,55.54,4.28,0.0,0.08,21,7,6.32,21.77,28.09
28.7,0.0,73.02,51.51,4.28,0.0,1.57,22,7,0.0,33.71,33.71
25.99,0.0,18.25,61.59,4.06,0.0,0.53,23,7,3.07,4.5,7.57
28.0,0.0,38.08,65.55,5.93,0.0,0.0,0,7,0.0,122.24,122.24
25.79,0.0,8.13,57.66,3.8,0.0,1.73,1,7,41.84,3.22,45.06
25.64,0.0,23.85,74.52,3.6,0.0,0.38,2,7,0.0,19.97,19.97
27.84,0.0,19.25,61.55,2.72,0.0,0.0,3,7,8.34,0.0,8.34
25.56,0.0,38.21,74.73,2.01,0.0,1.52,4,7,0.0,0.0,0.0
26.53,0.0,18.88,59.61,0.5,0.0,0.0,5,7,0.0,19.14,19.14
25.12,0.0,25.28,74.65,2.81,0.0,0.0,6,7,10.78,0.0,10.78
27.59,270.52,13.71,61.85,4.51,0.0,0.14,7,7,790.42,42.78,833.2
30.04,431.46,27.4,61.06,4.07,0.0,2.38,8,7,1218.84,24.0,1242.84
28.09,666.91,12.61,60.21,3.91,0.0,0.87,9,7,1941.64,19.8,1961.43
32.02,820.6,12.95,59.37,5.47,0.0,1.66,10,7,2387.09,67.41,2454.5
33.08,562.77,68.05,63.92,2.32,0.0,2.14,11,7,1577.78,0.0,1577.78
34.02,925.34,22.09,47.15,4.79,0.0,0.92,12,7,2656.79,31.01,2687.79
36.31,825.28,31.72,73.2,4.35,0.0,1.24,13,7,2302.22,18.42,2320.64
35.76,848.84,8.79,73.96,2.9,0.0,1.78,14,7,2364.25,0.0,2364.25
37.64,684.16,14.92,49.83,2.23,0.0,1.28,15,7,1938.06,0.0,1938.06
33.76,425.95,37.48,66.46,4.09,0.0,0.99,16,7,1221.73,7.02,1228.75
34.96,246.95,13.43,47.48,7.67,0.0,1.39,17,7,743.0,329.91,1072.91
34.09,0.0,15.5,44.98,1.27,0.0,0.82,18,7,0.0,0.0,0.0
31.32,0.0,28.43,76.88,7.87,0.0,0.52,19,7,47.77,353.95,401.72
33.15,0.0,19.97,65.57,3.56,0.0,0.81,20,7,0.0,0.0,0.0
33.91,0.0,21.25,59.56,5.01,0.0,0.69,21,7,0.0,72.5,72.5
29.1,0.0,72.93,70.11,5.74,0.0,1.99,22,7,10.96,61.13,72.09
28.68,0.0,19.09,59.26,1.82,0.0,0.0,23,7,0.0,0.0,0.0
26.94,0.0,33.14,67.53,0.97,0.0,1.85,0,7,22.27,9.7,31.97
24.95,0.0,54.54,71.01,1.67,0.0,3.45,1,7,0.0,0.0,0.0
22.79,0.0,27.02,60.13,2.91,0.0,1.31,2,7,0.0,0.0,0.0
24.29,0.0,9.07,79.11,7.97,0.0,1.08,3,7,0.0,378.5,378.5
23.43,0.0,29.71,67.32,0.94,0.0,0.37,4,7,0.0,0.0,0.0
28.57,0.0,6.46,55.34,7.15,0.0,0.0,5,7,0.0,242.19,242.19
26.64,4.0,0.87,80.57,4.08,0.0,0.8,6,7,23.89,12.48,36.36
27.33,215.34,31.16,76.12,1.48,0.0,1.1,7,7,661.86,1.29,663.15
30.39,474.51,14.37,60.89,1.83,0.0,0.0,8,7,1413.82,7.44,1421.26
28.66,497.81,54.1,54.61,4.87,0.0,0.33,9,7,1468.91,43.45,1512.36
30.49,548.69,67.41,66.69,4.36,0.0,0.14,10,7,1607.1,6.38,1613.48
32.95,603.3,65.4,60.08,1.93,0.0,2.14,11,7,1688.7,0.0,1688.7
35.43,857.74,35.72,74.09,6.89,0.0,1.58,12,7,2405.76,209.08,2614.83
35.43,720.35,48.21,67.28,1.7,0.0,0.9,13,7,2058.05,0.0,2058.05
35.55,839.77,8.58,52.75,3.81,0.0,1.41,14,7,2342.69,0.0,2342.69
35.46,689.19,8.86,68.19,3.9,0.0,0.94,15,7,1951.87,0.0,1951.87
35.78,461.9,28.82,66.96,6.43,0.0,2.67,16,7,1298.2,119.95,1418.15
34.98,275.67,18.68,43.1,0.67,0.0,1.38,17,7,797.19,6.24,803.42
32.34,0.0,31.26,64.95,1.72,0.0,0.99,18,7,9.07,27.52,36.6
32.92,0.0,29.78,69.29,1.95,0.0,0.31,19,7,0.0,14.43,14.43
30.03,0.0,55.82,59.77,1.15,0.0,2.04,20,7,25.55,0.0,25.55
30.47,0.0,29.51,52.64,4.5,0.0,0.0,21,7,0.0,0.0,0.0
28.33,0.0,6.42,89.17,2.3,0.0,0.0,22,7,0.0,0.0,0.0
31.66,0.0,41.27,73.83,4.17,0.0,2.73,23,7,7.43,9.56,17.0
26.67,0.0,12.48,69.34,5.56,0.0,0.0,0,7,20.86,78.59,99.45
23.83,0.0,42.04,53.58,3.26,0.0,0.27,1,7,0.0,12.36,12.36
25.24,0.0,35.32,65.74,5.45,0.0,1.68,2,7,11.7,53.39,65.09
26.05,0.0,43.81,83.82,5.52,0.0,1.39,3,7,0.0,63.29,63.29
27.95,0.0,38.73,76.55,2.49,0.0,0.77,4,7,10.01,0.0,10.01
25.05,0.0,55.7,67.15,0.57,0.0,0.49,5,7,26.99,0.0,26.99
24.36,0.0,6.73,66.12,1.49,0.0,0.05,6,7,0.0,3.72,3.72
28.99,224.71,15.09,76.29,5.93,0.0,1.4,7,7,686.85,86.11,772.96
26.9,350.5,46.55,65.18,3.24,0.0,0.5,8,7,1044.4,0.0,1044.4
29.61,704.15,12.91,62.89,6.08,0.0,0.0,9,7,2092.18,108.68,2200.86
31.18,825.25,11.24,65.47,4.01,0.0,0.0,10,7,2421.24,17.05,2438.29
32.66,826.76,34.92,64.96,2.11,0.0,1.67,11,7,2291.13,0.0,2291.13
34.84,835.16,31.57,48.82,5.02,0.0,2.54,12,7,2344.59,73.58,2418.17
33.57,769.13,46.3,64.1,4.07,0.0,1.13,13,7,2205.59,7.69,2213.28
34.69,893.86,12.25,49.83,2.96,0.0,0.38,14,7,2566.6,0.0,2566.6
35.25,555.57,44.63,67.53,1.36,0.0,1.42,15,7,1535.05,27.29,1562.34
35.32,389.78,42.65,54.35,1.48,0.0,0.86,16,7,1105.51,21.37,1126.87
34.75,269.04,20.91,60.08,2.06,0.0,1.77,17,7,746.82,36.13,782.96
34.46,0.0,12.41,35.11,4.76,0.0,2.87,18,7,0.0,26.32,26.32
34.03,0.0,56.63,65.31,5.13,0.0,0.43,19,7,52.93,37.13,90.06
32.15,0.0,16.45,68.69,4.49,0.0,3.47,20,7,31.88,17.3,49.18
30.95,0.0,28.31,58.16,2.89,0.0,0.08,21,7,0.0,9.65,9.65
26.6,0.0,10.49,56.55,3.43,0.0,0.0,22,7,0.0,20.05,20.05
27.84,0.0,26.0,54.8,5.0,0.0,0.89,23,7,5.75,51.93,57.68
27.37,0.0,27.88,66.62,4.67,0.0,0.0,0,8,20.51,24.19,44.71
26.95,0.0,17.73,58.18,5.48,0.0,0.51,1,8,0.0,72.61,72.61
24.32,0.0,32.42,69.74,2.36,0.0,0.0,2,8,9.04,0.0,9.04
24.2,0.0,21.97,71.35,0.5,0.0,0.85,3,8,0.0,0.0,0.0
24.5,0.0,31.25,71.89,2.5,0.0,1.24,4,8,0.0,2.07,2.07
26.66,0.0,57.96,78.97,2.94,0.0,0.74,5,8,0.0,0.0,0.0
28.2,20.56,9.54,76.09,8.09,0.0,1.23,6,8,46.68,407.46,454.14
27.08,216.09,26.59,68.22,2.23,0.0,0.92,7,8,597.83,14.41,612.24
30.26,498.57,17.13,68.51,5.95,0.0,0.0,8,8,1466.01,102.04,1568.05
30.37,584.71,37.14,66.21,4.44,0.0,0.37,9,8,1741.82,38.12,1779.94
31.3,832.27,19.79,73.67,1.93,0.0,0.0,10,8,2407.59,0.0,2407.59
32.37,931.47,11.18,61.82,3.23,0.0,0.8,11,8,2667.17,0.0,2667.17
34.84,989.52,10.86,65.1,3.8,0.0,0.83,12,8,2799.15,0.0,2799.15
35.01,927.06,16.75,75.18,2.92,0.0,1.36,13,8,2587.92,1.57,2589.48
38.43,808.91,19.5,56.81,2.28,0.0,0.0,14,8,2222.5,25.31,2247.81
33.91,678.18,22.42,55.04,2.43,0.0,1.06,15,8,1912.54,28.43,1940.97
35.8,511.5,11.39,53.13,4.22,0.0,0.29,16,8,1445.15,0.0,1445.15
33.72,214.75,29.54,53.21,4.86,0.0,1.19,17,8,635.67,27.27,662.95
32.42,0.0,53.54,66.77,3.58,0.0,0.85,18,8,0.0,0.0,0.0
32.67,0.0,41.53,63.28,7.59,0.0,1.96,19,8,22.1,297.27,319.37
31.69,0.0,45.41,58.69,5.14,0.0,0.9,20,8,0.28,39.45,39.72
34.57,0.0,78.49,70.44,6.71,3.91,0.0,21,8,0.0,162.59,162.59
28.62,0.0,47.64,62.1,3.62,0.0,1.36,22,8,46.33,12.16,58.49
25.99,0.0,45.49,69.16,0.55,0.0,0.0,23,8,0.0,24.6,24.6
26.98,0.0,56.75,60.96,4.26,0.0,1.74,0,8,1.54,36.71,38.25
22.66,0.0,4.52,71.51,5.88,0.0,0.56,1,8,0.0,77.93,77.93
25.14,0.0,9.64,63.0,3.95,0.0,0.97,2,8,0.0,4.94,4.94
25.13,0.0,16.69,68.6,4.12,0.0,2.36,3,8,27.61,33.78,61.4
26.47,0.0,4.37,59.43,8.64,0.0,1.28,4,8,1.66,547.6,549.26
27.24,0.0,23.63,62.81,3.04,0.0,1.07,5,8,0.0,19.64,19.64
25.82,0.0,15.66,62.91,5.73,0.0,1.41,6,8,6.24,87.76,93.99
27.38,212.06,30.18,61.43,3.77,0.0,0.0,7,8,655.95,20.16,676.12
27.66,419.72,35.32,59.13,3.55,0.0,2.25,8,8,1186.96,0.0,1186.96
28.41,677.49,11.2,62.72,1.78,0.0,0.56,9,8,1971.17,0.0,1971.17
31.87,696.36,39.54,41.13,5.29,0.0,1.03,10,8,1984.52,21.91,2006.43
30.7,746.8,46.68,68.03,5.92,0.0,0.79,11,8,2157.26,75.91,2233.17
33.02,848.6,29.9,62.09,3.38,0.0,0.0,12,8,2475.65,0.0,2475.65
32.94,640.94,53.9,62.3,5.4,0.0,0.0,13,8,1862.75,28.37,1891.12
35.76,809.54,14.93,55.11,4.2,0.0,0.83,14,8,2300.38,24.71,2325.1
37.81,656.78,24.97,64.06,2.46,0.0,2.0,15,8,1847.91,0.69,1848.6
32.98,465.77,22.95,54.07,7.22,0.0,1.6,16,8,1323.85,240.8,1564.66
31.66,203.04,52.86,47.78,4.92,0.0,2.26,17,8,592.25,30.96,623.21
33.46,0.0,12.96,61.33,6.53,0.0,3.01,18,8,0.0,169.79,169.79
32.63,0.0,37.16,75.4,2.59,0.0,0.94,19,8,12.88,0.0,12.88
31.73,0.0,58.55,72.79,7.09,0.0,0.54,20,8,7.94,207.17,215.11
29.44,0.0,78.64,71.29,3.03,9.86,0.66,21,8,0.0,0.0,0.0
28.51,0.0,20.78,83.21,0.5,0.0,0.97,22,8,7.67,22.42,30.09
28.16,0.0,34.38,62.21,1.26,0.0,1.46,23,8,0.0,0.0,0.0
28.05,0.0,38.79,61.95,1.38,0.0,0.0,0,8,12.23,4.18,16.4
22.76,0.0,75.7,69.88,2.17,1.85,0.14,1,8,0.0,0.0,0.0
24.64,0.0,36.1,49.7,2.04,0.0,0.82,2,8,33.01,0.0,33.01
25.34,0.0,34.15,80.51,1.1,0.0,1.92,3,8,0.0,0.0,0.0
23.82,0.0,32.42,70.63,6.76,0.0,0.93,4,8,0.0,164.19,164.19
28.29,0.0,5.13,60.22,5.97,0.0,1.99,5,8,18.95,101.66,120.61
25.54,0.0,43.18,66.93,5.4,0.0,1.27,6,8,9.88,68.67,78.55
27.46,256.65,32.49,58.6,3.63,0.0,0.89,7,8,752.39,0.0,752.39
29.56,472.16,8.95,64.04,3.35,0.0,1.3,8,8,1296.71,0.0,1296.71
29.14,499.63,56.64,60.03,3.35,0.0,0.99,9,8,1477.15,0.0,1477.15
28.55,876.1,4.49,61.11,2.48,0.0,0.85,10,8,2560.5,30.86,2591.36
31.88,954.38,18.92,53.75,4.36,0.0,2.21,11,8,2678.44,14.45,2692.89
35.1,840.12,42.64,57.23,1.11,0.0,2.07,12,8,2319.27,14.8,2334.07
33.85,937.12,15.14,54.38,4.67,0.0,0.91,13,8,2706.58,1.45,2708.04
33.58,809.26,19.86,69.58,3.82,0.0,0.8,14,8,2325.69,0.0,2325.69
36.41,578.9,40.24,59.62,5.86,0.0,2.22,15,8,1643.43,64.81,1708.23
34.36,464.74,25.24,47.31,8.54,0.0,0.85,16,8,1357.44,507.02,1864.46
33.59,162.45,45.29,63.6,6.51,0.0,1.73,17,8,463.88,149.13,613.01
33.78,0.0,31.16,61.2,5.08,0.0,1.84,18,8,11.32,13.93,25.25
33.68,0.0,20.27,59.15,3.39,0.0,2.12,19,8,0.0,14.45,14.45
34.89,0.0,4.69,55.88,2.21,0.0,2.17,20,8,17.75,8.19,25.94
31.26,0.0,4.58,70.9,4.71,0.0,0.96,21,8,4.25,38.04,42.29
30.47,0.0,19.0,53.59,2.14,0.0,2.3,22,8,0.0,2.92,2.92
26.76,0.0,8.63,66.34,0.64,0.0,1.85,23,8,0.0,0.0,0.0
24.86,0.0,33.17,55.75,4.15,0.0,0.55,0,8,18.02,24.05,42.07
25.7,0.0,18.97,72.42,3.19,0.0,1.59,1,8,0.0,0.0,0.0
25.27,0.0,22.26,68.16,6.5,0.0,2.03,2,8,0.0,126.24,126.24
23.32,0.0,44.96,63.17,4.58,0.0,0.21,3,8,0.0,13.8,13.8
24.85,0.0,29.96,70.66,4.59,0.0,1.37,4,8,0.0,17.84,17.84
26.21,0.0,2.13,78.47,5.6,0.0,2.2,5,8,24.09,71.91,96.0
26.94,0.0,41.81,67.56,2.88,0.0,0.39,6,8,0.0,0.0,0.0
28.2,249.96,26.78,52.57,8.02,0.0,1.77,7,8,718.48,414.83,1133.31
29.08,453.82,25.65,63.95,2.25,0.0,0.0,8,8,1373.34,7.16,1380.51
29.18,602.55,31.27,66.34,6.45,0.0,0.0,9,8,1753.34,153.56,1906.91
30.46,827.23,11.62,56.9,7.0,0.0,1.27,10,8,2352.92,228.28,2581.2
30.64,871.88,23.65,79.99,0.9,0.0,0.58,11,8,2538.63,4.34,2542.97
36.15,916.07,15.34,44.02,4.5,0.0,2.8,12,8,2502.24,23.32,2525.56
34.29,967.89,7.91,37.51,5.29,0.0,0.0,13,8,2821.22,48.13,2869.35
34.43,859.75,9.37,50.19,7.89,0.0,0.89,14,8,2445.12,363.32,2808.44
33.55,707.47,15.0,43.16,2.42,0.0,0.65,15,8,2011.04,9.17,2020.21
39.17,499.31,7.89,59.55,4.09,0.0,0.72,16,8,1380.86,0.0,1380.86
32.66,190.49,33.83,68.3,5.48,0.0,3.15,17,8,548.38,46.4,594.78
32.83,3.04,22.78,46.72,1.8,0.0,0.3,18,8,1.06,31.53,32.59
33.06,0.0,13.83,50.62,6.23,0.0,0.27,19,8,9.46,117.4,126.86
32.13,0.0,5.39,50.72,3.24,0.0,2.09,20,8,0.0,50.31,50.31
31.38,0.0,11.62,61.17,4.55,0.0,0.0,21,8,0.0,32.01,32.01
31.36,0.0,20.84,65.13,0.93,0.0,1.12,22,8,0.0,8.25,8.25
28.2,0.0,25.4,77.13,2.26,0.0,0.0,23,8,0.0,0.0,0.0
24.73,0.0,17.23,72.72,3.63,0.0,0.0,0,8,14.31,0.0,14.31
25.14,0.0,6.58,66.14,2.63,0.0,0.78,1,8,0.0,0.0,0.0
25.49,0.0,21.83,65.36,8.01,0.0,0.0,2,8,0.0,391.09,391.09
27.96,0.0,27.51,66.23,5.66,0.0,0.0,3,8,15.4,61.81,77.21
22.93,0.0,44.98,72.75,6.37,0.0,0.25,4,8,11.03,127.79,138.82
27.33,0.0,33.71,65.23,3.57,0.0,2.07,5,8,14.33,0.0,14.33
26.59,13.61,26.44,67.87,3.6,0.0,1.26,6,8,10.14,0.0,10.14
28.61,215.52,32.27,64.48,5.76,0.0,0.79,7,8,628.73,38.59,667.32
28.41,409.63,39.15,53.3,3.15,0.0,2.06,8,8,1133.95,0.0,1133.95
28.59,631.39,33.14,65.88,3.64,0.0,0.0,9,8,1831.19,1.06,1832.26
32.27,644.43,47.74,53.27,3.9,0.0,0.0,10,8,1867.68,0.0,1867.68
33.33,881.23,10.31,60.65,4.35,0.0,0.0,11,8,2562.13,6.11,2568.24
34.85,961.25,9.97,61.1,4.61,0.0,2.07,12,8,2709.97,16.22,2726.19
34.16,699.43,55.08,67.42,4.81,0.0,1.8,13,8,1956.33,34.58,1990.91
33.78,789.3,30.32,58.19,3.45,0.0,1.14,14,8,2258.09,0.0,2258.09
32.51,563.84,38.96,54.88,2.66,0.0,2.48,15,8,1556.67,5.75,1562.42
35.91,437.79,18.71,62.66,7.15,0.0,2.0,16,8,1253.12,248.91,1502.03
34.82,240.04,13.32,57.72,5.96,0.0,1.73,17,8,692.66,83.18,775.84
31.94,19.32,45.84,76.38,0.5,0.0,0.01,18,8,38.05,0.0,38.05
31.55,0.0,8.89,49.8,3.82,0.0,1.61,19,8,0.0,0.0,0.0
30.45,0.0,56.78,57.82,2.55,0.0,1.94,20,8,5.61,7.35,12.97
27.63,0.0,16.93,60.14,4.57,0.0,2.34,21,8,0.0,15.29,15.29
27.33,0.0,11.94,80.95,3.76,0.0,1.27,22,8,0.0,0.0,0.0
25.65,0.0,39.87,71.86,0.66,0.0,0.28,23,8,7.43,1.92,9.35
25.61,0.0,60.52,53.3,5.13,0.0,0.77,0,8,0.55,14.24,14.79
24.33,0.0,14.09,55.46,2.55,0.0,2.0,1,8,0.0,7.7,7.7
22.5,0.0,9.34,78.88,2.47,0.0,1.3,2,8,5.32,0.0,5.32
27.8,0.0,22.02,57.18,0.81,0.0,0.01,3,8,0.0,0.0,0.0
26.81,0.0,32.72,66.87,5.97,0.0,1.27,4,8,9.45,93.81,103.25
24.27,0.0,24.42,68.23,4.18,0.0,0.0,5,8,4.82,16.24,21.06
26.64,0.0,46.17,82.86,3.66,0.0,1.13,6,8,0.0,0.0,0.0
27.89,215.01,27.18,63.63,4.78,0.0,3.08,7,8,562.27,14.15,576.41
30.26,367.19,49.52,59.31,2.93,0.0,1.81,8,8,1061.91,16.09,1078.0
28.54,730.03,5.42,69.27,4.13,0.0,0.57,9,8,2121.26,0.0,2121.26
32.7,776.92,26.32,68.66,2.41,0.0,4.01,10,8,2136.84,0.0,2136.84
31.44,906.28,11.65,62.25,1.15,0.0,0.0,11,8,2670.68,0.0,2670.68
31.3,805.68,37.75,43.08,4.08,0.0,0.0,12,8,2404.68,9.08,2413.76
